unit table cands ['0x23d84'] colony cands ['0x26986']
n=66 t=92 u1 x=33 y=28 ord=2 holds=0 cargo=110000 amt=[24, 24, 255, 0, 0, 0] | SD=93 VC=100 IS=251 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 10, 1, 8, 17]
n=72 t=101 u1 x=33 y=28 ord=2 holds=0 cargo=110000 amt=[24, 24, 255, 0, 0, 0] | SD=93 VC=100 IS=251 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 10, 1, 8, 17]
n=78 t=109 u1 x=33 y=28 ord=2 holds=0 cargo=110000 amt=[24, 24, 255, 0, 0, 0] | SD=93 VC=100 IS=251 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 10, 1, 8, 17]
n=84 t=117 u1 x=33 y=28 ord=2 holds=0 cargo=110000 amt=[24, 24, 255, 0, 0, 0] | SD=93 VC=100 IS=251 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 10, 1, 8, 17]
n=90 t=126 u1 x=33 y=28 ord=2 holds=0 cargo=110000 amt=[24, 24, 255, 0, 0, 0] | SD=93 VC=100 IS=251 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 10, 1, 8, 17]
n=96 t=134 u1 x=33 y=28 ord=2 holds=0 cargo=110000 amt=[24, 24, 255, 0, 0, 0] | SD=93 VC=100 IS=251 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 10, 1, 8, 17]
n=102 t=143 u1 x=36 y=29 ord=2 holds=2 cargo=110000 amt=[100, 24, 255, 0, 0, 0] | SD=0 VC=100 IS=212 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 2, 19, 19, 11, 1, 8, 17]
n=108 t=151 u1 x=36 y=29 ord=2 holds=2 cargo=110000 amt=[100, 24, 255, 0, 0, 0] | SD=0 VC=100 IS=212 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 2, 19, 19, 11, 1, 8, 17]
n=114 t=159 u1 x=36 y=29 ord=2 holds=2 cargo=110000 amt=[100, 24, 255, 0, 0, 0] | SD=0 VC=100 IS=212 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 2, 19, 19, 11, 1, 8, 17]
n=120 t=167 u1 x=36 y=29 ord=2 holds=2 cargo=110000 amt=[100, 24, 255, 0, 0, 0] | SD=0 VC=100 IS=212 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 2, 19, 19, 11, 1, 8, 17]
n=126 t=176 u1 x=36 y=29 ord=2 holds=2 cargo=110000 amt=[100, 24, 255, 0, 0, 0] | SD=0 VC=100 IS=212 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 2, 19, 19, 11, 1, 8, 17]
n=132 t=185 u1 x=36 y=29 ord=2 holds=2 cargo=110000 amt=[100, 24, 255, 0, 0, 0] | SD=0 VC=100 IS=212 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 2, 19, 19, 11, 1, 8, 17]
n=138 t=193 u1 x=254 y=254 ord=2 holds=2 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=31 VC=24 IS=173 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 2, 19, 19, 11, 1, 8, 17]
n=144 t=201 u1 x=39 y=28 ord=2 holds=2 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=31 VC=24 IS=173 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 2, 19, 19, 11, 1, 8, 17]
n=150 t=209 u1 x=39 y=28 ord=2 holds=2 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=31 VC=24 IS=173 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 2, 19, 19, 11, 1, 8, 17]
n=156 t=218 u1 x=39 y=28 ord=2 holds=2 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=31 VC=24 IS=173 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 2, 19, 19, 11, 1, 8, 17]
n=162 t=227 u1 x=39 y=28 ord=2 holds=2 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=31 VC=24 IS=173 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 2, 19, 19, 11, 1, 8, 17]
n=168 t=235 u1 x=39 y=28 ord=2 holds=2 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=31 VC=24 IS=173 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 2, 19, 19, 11, 1, 8, 17]
n=174 t=243 u1 x=35 y=29 ord=2 holds=0 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=62 VC=30 IS=334 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 10, 1, 8, 17]
n=180 t=251 u1 x=35 y=29 ord=2 holds=0 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=62 VC=30 IS=334 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 10, 1, 8, 17]
n=186 t=260 u1 x=35 y=29 ord=2 holds=0 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=62 VC=30 IS=334 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 10, 1, 8, 17]
n=192 t=268 u1 x=35 y=29 ord=2 holds=0 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=62 VC=30 IS=334 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 10, 1, 8, 17]
n=198 t=277 u1 x=35 y=29 ord=2 holds=0 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=62 VC=30 IS=334 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 10, 1, 8, 17]
n=204 t=285 u1 x=35 y=29 ord=2 holds=0 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=93 VC=36 IS=295 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 4, 19, 19, 9, 1, 8, 17]
n=210 t=293 u1 x=33 y=28 ord=2 holds=0 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=93 VC=36 IS=295 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 4, 19, 19, 9, 1, 8, 17]
n=216 t=302 u1 x=33 y=28 ord=2 holds=0 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=93 VC=36 IS=295 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 4, 19, 19, 9, 1, 8, 17]
n=222 t=310 u1 x=33 y=28 ord=2 holds=0 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=93 VC=36 IS=295 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 4, 19, 19, 9, 1, 8, 17]
n=228 t=319 u1 x=33 y=28 ord=2 holds=0 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=93 VC=36 IS=295 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 4, 19, 19, 9, 1, 8, 17]
n=234 t=327 u1 x=33 y=28 ord=2 holds=0 cargo=110000 amt=[100, 100, 255, 0, 0, 0] | SD=93 VC=36 IS=295 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 4, 19, 19, 8, 1, 8, 17]
n=240 t=335 u1 x=36 y=29 ord=2 holds=2 cargo=110000 amt=[100, 24, 255, 0, 0, 0] | SD=0 VC=42 IS=256 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 4, 19, 19, 8, 1, 8, 17]
n=246 t=344 u1 x=36 y=29 ord=2 holds=2 cargo=110000 amt=[100, 24, 255, 0, 0, 0] | SD=0 VC=42 IS=256 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 4, 19, 19, 8, 1, 8, 17]
n=252 t=352 u1 x=36 y=29 ord=2 holds=2 cargo=110000 amt=[100, 24, 255, 0, 0, 0] | SD=0 VC=42 IS=256 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 4, 19, 19, 8, 1, 8, 17]
n=258 t=361 u1 x=36 y=29 ord=2 holds=2 cargo=110000 amt=[100, 24, 255, 0, 0, 0] | SD=0 VC=42 IS=256 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 4, 19, 19, 8, 1, 8, 17]
n=264 t=369 u1 x=36 y=29 ord=2 holds=2 cargo=110000 amt=[100, 24, 255, 0, 0, 0] | SD=0 VC=42 IS=256 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 4, 19, 19, 8, 1, 8, 17]
n=270 t=377 u1 x=36 y=29 ord=2 holds=2 cargo=110000 amt=[100, 24, 255, 0, 0, 0] | SD=31 VC=48 IS=217 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 8, 1, 8, 17]
n=276 t=386 u1 x=39 y=28 ord=2 holds=2 cargo=110000 amt=[100, 72, 255, 0, 0, 0] | SD=31 VC=0 IS=217 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 8, 1, 8, 17]
n=282 t=394 u1 x=39 y=28 ord=2 holds=2 cargo=110000 amt=[100, 72, 255, 0, 0, 0] | SD=31 VC=0 IS=217 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 8, 1, 8, 17]
n=288 t=402 u1 x=39 y=28 ord=2 holds=2 cargo=110000 amt=[100, 72, 255, 0, 0, 0] | SD=31 VC=0 IS=217 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 8, 1, 8, 17]
n=294 t=411 u1 x=39 y=28 ord=2 holds=2 cargo=110000 amt=[100, 72, 255, 0, 0, 0] | SD=31 VC=0 IS=217 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 8, 1, 8, 17]
n=300 t=419 u1 x=39 y=28 ord=2 holds=2 cargo=110000 amt=[100, 72, 255, 0, 0, 0] | SD=31 VC=0 IS=217 | Santo Domingo Veracruz Isabella | w84BC[spain]=[1, 3, 4, 4, 1, 1, 1, 5, 1, 3, 19, 19, 8, 1, 8, 17]
